"SOG"	"COG"	"Heading"	"ROT"	"BaseDateTime"	"Status"	"VoyageID"	"MMSI"	"ReceiverType"	"ReceiverID"	"coords.x1"	"coords.x2"	"VesselType"	"Length"	"Destination"	"min_timediff"	"interval"
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	0	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"TACOMA"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAO-HSIUNG"	0.0166666666666657	3
2	301	356	245	"2009-12-07 01:58:59"	0	1401	308632000	"r"	"17PUGA1"	-167.16266	54.09627	70	225	"KAOHSIUNG TAIWAN"	0.0166666666666657	3
8	138	511	128	"2009-12-07 01:58:59"	0	11	366208000	"r"	"17PUGA1"	-167.082353	54.409078	30	55	"DUTCH HARBOR,AK."	0.0166666666666657	3
8	138	511	128	"2009-12-07 01:58:59"	0	11	366208000	"r"	"17PUGA1"	-167.082353	54.409078	30	55	"SEATTLE"	0.0166666666666657	3
21	57	62	251	"2009-12-07 01:58:59"	0	1405	235010660	"r"	"17PUGA1"	-167.030567	54.051083	70	304	"LONG BEACH"	0.0166666666666657	3
21	57	62	251	"2009-12-07 01:58:59"	0	1405	235010660	"r"	"17PUGA1"	-167.030567	54.051083	70	304	"PUSANN"	0.0166666666666657	3
21	57	62	251	"2009-12-07 01:58:59"	0	1405	235010660	"r"	"17PUGA1"	-167.030567	54.051083	70	304	"PUSAN"	0.0166666666666657	3
3	74	100	0	"2009-12-07 01:58:59"	0	1398	371811000	"r"	"17PAKU1"	-166.382433	54.2139	70	189	"KALAMA"	0.0166666666666657	3
3	74	100	0	"2009-12-07 01:58:59"	0	1398	371811000	"r"	"17PAKU1"	-166.382433	54.2139	70	189	"QINGDAO CHINA"	0.0166666666666657	3
3	74	100	0	"2009-12-07 01:58:59"	0	1398	371811000	"r"	"17PAKU1"	-166.382433	54.2139	70	189	"VANCOUVER"	0.0166666666666657	3
3	74	100	0	"2009-12-07 01:58:59"	0	1398	371811000	"r"	"17PAKU1"	-166.382433	54.2139	70	189	"QINGDAO, CHINA"	0.0166666666666657	3
14	111	511	128	"2009-12-07 01:58:59"	0	1206	538090021	"r"	"17PUGA1"	-167.264933	54.063233	70	173	"EVERETT"	0.0166666666666657	3
14	111	511	128	"2009-12-07 01:58:59"	0	1206	538090021	"r"	"17PUGA1"	-167.264933	54.063233	70	173	"BUSAN"	0.0166666666666657	3
20	281	279	0	"2009-12-07 01:58:59"	0	1403	371062000	"r"	"17PAKU1"	-163.677068	54.217878	70	279	"KWANGYANG"	0.0166666666666657	3
20	281	279	0	"2009-12-07 01:58:59"	0	1403	371062000	"r"	"17PAKU1"	-163.677068	54.217878	70	279	"PRINCE RUPERT"	0.0166666666666657	3
14	247	245	15	"2009-12-07 01:58:59"	0	1399	311351000	"r"	"17PAKU1"	-165.800677	54.37868	70	200	"HITACHINAKA JAPAN"	0.0166666666666657	3
9	80	83	0	"2009-12-07 01:58:59"	7	24	303628000	"r"	"17PAKU1"	-165.767217	54.1302	0	50	"AKUTAN"	0.0166666666666657	3
12	23	30	0	"2009-12-07 02:00:00"	0	1392	357029000	"r"	"17PAKU1"	-165.071833	54.808667	70	225	"JEBEL ALI-UAE"	1	1
102	360	511	128	"2009-12-07 02:00:00"	7	41	366433000	"r"	"17PDUT1"	-166.526723	53.903243	0	37	"HOME"	1	1
11	71	76	0	"2009-12-07 02:00:00"	0	1400	372623000	"r"	"17PAKU1"	-166.694017	54.1216	70	217	"VANCOUVER,CANADA"	1	1
11	71	76	0	"2009-12-07 02:00:00"	0	1400	372623000	"r"	"17PAKU1"	-166.694017	54.1216	70	217	"BALBOA,PANAMA"	1	1
10	54	63	0	"2009-12-07 02:00:00"	0	1402	372309000	"r"	"17PUGA1"	-167.184917	54.125433	70	190	"PORTLAND OREGON"	1	1
10	54	63	0	"2009-12-07 02:00:00"	0	1402	372309000	"r"	"17PUGA1"	-167.184917	54.125433	70	190	"LONGBEACH,CALIFORNIA"	1	1
10	54	63	0	"2009-12-07 02:00:00"	0	1402	372309000	"r"	"17PUGA1"	-167.184917	54.125433	70	190	"PUERTO QUETZAL"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"TACOMA"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAO-HSIUNG"	1	1
1	325	354	240	"2009-12-07 02:00:00"	0	1401	308632000	"r"	"17PUGA1"	-167.163573	54.096548	0	225	"KAOHSIUNG TAIWAN"	1	1
