"SOG"	"COG"	"Heading"	"ROT"	"BaseDateTime"	"Status"	"VoyageID"	"MMSI"	"ReceiverType"	"ReceiverID"	"coords.x1"	"coords.x2"	"VesselType"	"Length"	"Destination"	"min_timediff"	"interval"
8	281	293	0	"2010-12-11 08:00:00"	0	1224	548677000	"r"	"17PAKU1"	-165.153802	54.375797	0	154	"ONAHAMA JAPAN"	1	1
12	97	80	0	"2010-12-11 08:00:00"	0	1274	372000604	"r"	"17PBAL1"	-167.467383	54.464885	70	177	"LONGVIEW WA.USA"	1	1
12	97	80	0	"2010-12-11 08:00:00"	0	1274	372000604	"r"	"17PBAL1"	-167.467383	54.464885	70	177	"KASHIMA, JAPAN"	1	1
13	99	97	0	"2010-12-11 08:00:00"	0	1225	576000050	"r"	"17PFAL1"	-164.726	54.312983	70	228	"TACOMA"	1	1
13	99	97	0	"2010-12-11 08:00:00"	0	1225	576000050	"r"	"17PFAL1"	-164.726	54.312983	70	228	"KOBE"	1	1
12	88	81	0	"2010-12-11 08:30:00"	0	1250	240989000	"r"	"17PAKU1"	-166.016792	54.416022	70	229	"ROBERTS BANK"	0	2
12	88	81	0	"2010-12-11 08:30:00"	0	1250	240989000	"r"	"17PAKU1"	-166.016792	54.416022	70	229	"ROBERTS BANK/VICT.P"	0	2
12	88	81	0	"2010-12-11 08:30:00"	0	1250	240989000	"r"	"17PAKU1"	-166.016792	54.416022	70	229	"JINGTANG"	0	2
8	289	295	129	"2010-12-11 08:30:00"	0	1224	548677000	"r"	"17PAKU1"	-165.264605	54.393782	0	154	"ONAHAMA JAPAN"	0	2
6	70	511	128	"2010-12-11 08:30:00"	15	680	367130964	"r"	"17PFAL1"	-163.500913	54.478463	30	36	NA	0	2
19	101	97	249	"2010-12-11 08:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.657458	53.955033	79	213	"DUTCH HARBOR AK"	0	2
19	101	97	249	"2010-12-11 08:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.657458	53.955033	79	213	"TACOMA WA"	0	2
19	101	97	249	"2010-12-11 08:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.657458	53.955033	79	213	"ANCHORAGE AK"	0	2
19	101	97	249	"2010-12-11 08:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.657458	53.955033	79	213	"TACOMA"	0	2
19	101	97	249	"2010-12-11 08:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.657458	53.955033	79	213	"ANCHORAGE"	0	2
9	89	81	127	"2010-12-11 08:30:00"	0	1274	372000604	"r"	"17PBAL1"	-167.309502	54.469232	70	177	"LONGVIEW WA.USA"	0	2
9	89	81	127	"2010-12-11 08:30:00"	0	1274	372000604	"r"	"17PBAL1"	-167.309502	54.469232	70	177	"KASHIMA, JAPAN"	0	2
19	89	84	0	"2010-12-11 08:30:00"	0	1263	636249110	"r"	"17PBAL1"	-166.0109	54.39895	70	334	"VANCOUVER"	0	2
19	89	84	0	"2010-12-11 08:30:00"	0	1263	636249110	"r"	"17PBAL1"	-166.0109	54.39895	70	334	"SEATTLE"	0	2
19	89	84	0	"2010-12-11 08:30:00"	0	1263	636249110	"r"	"17PBAL1"	-166.0109	54.39895	70	334	"PUSAN"	0	2
9	157	511	128	"2010-12-11 09:30:00"	15	680	367130964	"r"	"17PFAL1"	-163.366503	54.451772	30	36	NA	0	2
9	82	79	0	"2010-12-11 09:30:00"	0	1274	372000604	"r"	"17PBAL1"	-167.02667	54.488885	70	177	"LONGVIEW WA.USA"	0	2
9	82	79	0	"2010-12-11 09:30:00"	0	1274	372000604	"r"	"17PBAL1"	-167.02667	54.488885	70	177	"KASHIMA, JAPAN"	0	2
4	77	511	128	"2010-12-11 09:30:00"	15	23	366879017	"r"	"17PBAL1"	-166.528708	53.90058	52	32	"DUTCH HARBOR"	0	2
11	94	93	0	"2010-12-11 09:30:00"	0	1250	240989000	"r"	"17PAKU1"	-165.66669	54.385607	70	229	"ROBERTS BANK"	0	2
11	94	93	0	"2010-12-11 09:30:00"	0	1250	240989000	"r"	"17PAKU1"	-165.66669	54.385607	70	229	"ROBERTS BANK/VICT.P"	0	2
11	94	93	0	"2010-12-11 09:30:00"	0	1250	240989000	"r"	"17PAKU1"	-165.66669	54.385607	70	229	"JINGTANG"	0	2
19	98	95	0	"2010-12-11 09:30:00"	0	1263	636249110	"r"	"17MBAL1"	-165.4643	54.38715	70	334	"VANCOUVER"	0	2
19	98	95	0	"2010-12-11 09:30:00"	0	1263	636249110	"r"	"17MBAL1"	-165.4643	54.38715	70	334	"SEATTLE"	0	2
19	98	95	0	"2010-12-11 09:30:00"	0	1263	636249110	"r"	"17MBAL1"	-165.4643	54.38715	70	334	"PUSAN"	0	2
18	101	97	8	"2010-12-11 09:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.143397	53.887942	79	213	"DUTCH HARBOR AK"	0	2
18	101	97	8	"2010-12-11 09:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.143397	53.887942	79	213	"TACOMA WA"	0	2
18	101	97	8	"2010-12-11 09:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.143397	53.887942	79	213	"ANCHORAGE AK"	0	2
18	101	97	8	"2010-12-11 09:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.143397	53.887942	79	213	"TACOMA"	0	2
18	101	97	8	"2010-12-11 09:30:00"	0	1246	366070055	"r"	"17PAKU1"	-165.143397	53.887942	79	213	"ANCHORAGE"	0	2
1	77	31	127	"2010-12-11 09:30:00"	0	18	303000763	"r"	"17PDUT1"	-166.6255	53.919213	38	32	"SEATTLE"	0	2
11	79	80	0	"2010-12-11 10:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.884223	54.501098	70	177	"LONGVIEW WA.USA"	1	1
11	79	80	0	"2010-12-11 10:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.884223	54.501098	70	177	"KASHIMA, JAPAN"	1	1
9	163	511	128	"2010-12-11 10:00:00"	15	680	367130964	"r"	"17PFAL1"	-163.321522	54.38262	30	36	NA	1	1
8	285	282	129	"2010-12-11 10:00:00"	0	1224	548677000	"r"	"17PAKU1"	-165.549407	54.435222	0	154	"ONAHAMA JAPAN"	1	1
18	101	98	7	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.906548	53.857017	79	213	"DUTCH HARBOR AK"	1	1
18	101	98	7	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.906548	53.857017	79	213	"TACOMA WA"	1	1
18	101	98	7	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.906548	53.857017	79	213	"ANCHORAGE AK"	1	1
18	101	98	7	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.906548	53.857017	79	213	"TACOMA"	1	1
18	101	98	7	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.906548	53.857017	79	213	"ANCHORAGE"	1	1
12	99	94	0	"2010-12-11 10:00:00"	0	1252	353940600	"r"	"17PAKU1"	-165.31715	54.351928	70	229	">JP KWS-CA PRR"	1	1
12	99	94	0	"2010-12-11 10:00:00"	0	1252	353940600	"r"	"17PAKU1"	-165.31715	54.351928	70	229	">CA PRR - CN BEI"	1	1
19	97	96	0	"2010-12-11 10:00:00"	0	1263	636249110	"r"	"17PAKU1"	-165.198467	54.36295	70	334	"VANCOUVER"	1	1
19	97	96	0	"2010-12-11 10:00:00"	0	1263	636249110	"r"	"17PAKU1"	-165.198467	54.36295	70	334	"SEATTLE"	1	1
19	97	96	0	"2010-12-11 10:00:00"	0	1263	636249110	"r"	"17PAKU1"	-165.198467	54.36295	70	334	"PUSAN"	1	1
9	155	511	128	"2010-12-11 10:00:00"	15	680	367130964	"r"	"17PFAL1"	-163.320823	54.381403	30	36	NA	1	1
8	267	273	0	"2010-12-11 10:00:00"	0	1224	548677000	"r"	"17MXRDC"	-165.554612	54.435618	0	154	"ONAHAMA JAPAN"	1	1
18	102	96	249	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PBAL1"	-164.895927	53.855637	79	213	"DUTCH HARBOR AK"	1	1
18	102	96	249	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PBAL1"	-164.895927	53.855637	79	213	"TACOMA WA"	1	1
18	102	96	249	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PBAL1"	-164.895927	53.855637	79	213	"ANCHORAGE AK"	1	1
18	102	96	249	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PBAL1"	-164.895927	53.855637	79	213	"TACOMA"	1	1
18	102	96	249	"2010-12-11 10:00:00"	0	1246	366070055	"r"	"17PBAL1"	-164.895927	53.855637	79	213	"ANCHORAGE"	1	1
19	98	96	0	"2010-12-11 10:00:00"	0	1263	636249110	"r"	"17MXRDC"	-165.19665	54.36275	70	334	"VANCOUVER"	1	1
19	98	96	0	"2010-12-11 10:00:00"	0	1263	636249110	"r"	"17MXRDC"	-165.19665	54.36275	70	334	"SEATTLE"	1	1
19	98	96	0	"2010-12-11 10:00:00"	0	1263	636249110	"r"	"17MXRDC"	-165.19665	54.36275	70	334	"PUSAN"	1	1
12	100	94	127	"2010-12-11 10:00:00"	0	1250	240989000	"r"	"17PBAL1"	-165.506452	54.37369	70	229	"ROBERTS BANK"	1	1
12	100	94	127	"2010-12-11 10:00:00"	0	1250	240989000	"r"	"17PBAL1"	-165.506452	54.37369	70	229	"ROBERTS BANK/VICT.P"	1	1
12	100	94	127	"2010-12-11 10:00:00"	0	1250	240989000	"r"	"17PBAL1"	-165.506452	54.37369	70	229	"JINGTANG"	1	1
12	86	79	0	"2010-12-11 10:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.880798	54.501395	70	177	"LONGVIEW WA.USA"	1	1
12	86	79	0	"2010-12-11 10:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.880798	54.501395	70	177	"KASHIMA, JAPAN"	1	1
12	96	95	0	"2010-12-11 10:00:00"	0	1252	353940600	"r"	"17PAKU1"	-165.30949	54.351295	70	229	">JP KWS-CA PRR"	1	1
12	96	95	0	"2010-12-11 10:00:00"	0	1252	353940600	"r"	"17PAKU1"	-165.30949	54.351295	70	229	">CA PRR - CN BEI"	1	1
1	352	12	129	"2010-12-11 10:00:00"	0	18	303000763	"r"	"17PBAL1"	-166.62524	53.918923	38	32	"SEATTLE"	1	1
18	103	99	245	"2010-12-11 10:58:59"	0	1246	366070055	"r"	"17PAKU1"	-164.420048	53.793572	79	213	"DUTCH HARBOR AK"	0.0166666666666657	3
18	103	99	245	"2010-12-11 10:58:59"	0	1246	366070055	"r"	"17PAKU1"	-164.420048	53.793572	79	213	"TACOMA WA"	0.0166666666666657	3
18	103	99	245	"2010-12-11 10:58:59"	0	1246	366070055	"r"	"17PAKU1"	-164.420048	53.793572	79	213	"ANCHORAGE AK"	0.0166666666666657	3
18	103	99	245	"2010-12-11 10:58:59"	0	1246	366070055	"r"	"17PAKU1"	-164.420048	53.793572	79	213	"TACOMA"	0.0166666666666657	3
18	103	99	245	"2010-12-11 10:58:59"	0	1246	366070055	"r"	"17PAKU1"	-164.420048	53.793572	79	213	"ANCHORAGE"	0.0166666666666657	3
13	100	96	0	"2010-12-11 10:58:59"	0	1225	576000050	"r"	"17PFAL1"	-163.648433	54.216717	70	228	"TACOMA"	0.0166666666666657	3
13	100	96	0	"2010-12-11 10:58:59"	0	1225	576000050	"r"	"17PFAL1"	-163.648433	54.216717	70	228	"KOBE"	0.0166666666666657	3
11	76	80	0	"2010-12-11 10:58:59"	0	1274	372000604	"r"	"17PBAL1"	-166.565345	54.511158	70	177	"LONGVIEW WA.USA"	0.0166666666666657	3
11	76	80	0	"2010-12-11 10:58:59"	0	1274	372000604	"r"	"17PBAL1"	-166.565345	54.511158	70	177	"KASHIMA, JAPAN"	0.0166666666666657	3
19	91	89	0	"2010-12-11 10:58:59"	0	1288	235036081	"r"	"17PBAL1"	-167.522267	54.451933	70	279	"SEATTLE"	0.0166666666666657	3
19	91	89	0	"2010-12-11 10:58:59"	0	1288	235036081	"r"	"17PBAL1"	-167.522267	54.451933	70	279	"PORTLAND"	0.0166666666666657	3
19	91	89	0	"2010-12-11 10:58:59"	0	1288	235036081	"r"	"17PBAL1"	-167.522267	54.451933	70	279	"VANCOUVER"	0.0166666666666657	3
19	91	89	0	"2010-12-11 10:58:59"	0	1288	235036081	"r"	"17PBAL1"	-167.522267	54.451933	70	279	"PUSAN"	0.0166666666666657	3
9	144	511	128	"2010-12-11 10:58:59"	15	680	367130964	"r"	"17PFAL1"	-163.201033	54.263298	30	36	NA	0.0166666666666657	3
1	174	35	129	"2010-12-11 10:58:59"	0	18	303000763	"r"	"17PDUT1"	-166.624682	53.918515	38	32	"SEATTLE"	0.0166666666666657	3
9	263	268	129	"2010-12-11 10:58:59"	0	1224	548677000	"r"	"17PBAL1"	-165.781362	54.452145	0	154	"ONAHAMA JAPAN"	0.0166666666666657	3
20	99	99	0	"2010-12-11 10:58:59"	0	1263	636249110	"r"	"17PFAL1"	-164.658667	54.313633	70	334	"VANCOUVER"	0.0166666666666657	3
20	99	99	0	"2010-12-11 10:58:59"	0	1263	636249110	"r"	"17PFAL1"	-164.658667	54.313633	70	334	"SEATTLE"	0.0166666666666657	3
20	99	99	0	"2010-12-11 10:58:59"	0	1263	636249110	"r"	"17PFAL1"	-164.658667	54.313633	70	334	"PUSAN"	0.0166666666666657	3
11	279	511	128	"2010-12-11 10:58:59"	0	1287	352000089	"r"	"17PFAL1"	-162.681918	54.132543	70	225	"SHANGHAI"	0.0166666666666657	3
12	99	96	0	"2010-12-11 11:00:00"	0	1250	240989000	"r"	"17PAKU1"	-165.184527	54.341568	70	229	"ROBERTS BANK"	1	1
12	99	96	0	"2010-12-11 11:00:00"	0	1250	240989000	"r"	"17PAKU1"	-165.184527	54.341568	70	229	"ROBERTS BANK/VICT.P"	1	1
12	99	96	0	"2010-12-11 11:00:00"	0	1250	240989000	"r"	"17PAKU1"	-165.184527	54.341568	70	229	"JINGTANG"	1	1
18	103	100	0	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.411178	53.792367	79	213	"DUTCH HARBOR AK"	1	1
18	103	100	0	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.411178	53.792367	79	213	"TACOMA WA"	1	1
18	103	100	0	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.411178	53.792367	79	213	"ANCHORAGE AK"	1	1
18	103	100	0	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.411178	53.792367	79	213	"TACOMA"	1	1
18	103	100	0	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.411178	53.792367	79	213	"ANCHORAGE"	1	1
13	93	81	0	"2010-12-11 11:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.55982	54.511335	70	177	"LONGVIEW WA.USA"	1	1
13	93	81	0	"2010-12-11 11:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.55982	54.511335	70	177	"KASHIMA, JAPAN"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.511667	54.451667	70	279	"SEATTLE"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.511667	54.451667	70	279	"PORTLAND"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.511667	54.451667	70	279	"VANCOUVER"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.511667	54.451667	70	279	"PUSAN"	1	1
1	233	9	129	"2010-12-11 11:00:00"	0	18	303000763	"r"	"17PBAL1"	-166.624695	53.91849	38	32	"SEATTLE"	1	1
9	271	265	127	"2010-12-11 11:00:00"	0	1224	548677000	"r"	"17PBAL1"	-165.785013	54.452027	0	154	"ONAHAMA JAPAN"	1	1
20	100	99	0	"2010-12-11 11:00:00"	0	1263	636249110	"r"	"17PFAL1"	-164.65135	54.31285	70	334	"VANCOUVER"	1	1
20	100	99	0	"2010-12-11 11:00:00"	0	1263	636249110	"r"	"17PFAL1"	-164.65135	54.31285	70	334	"SEATTLE"	1	1
20	100	99	0	"2010-12-11 11:00:00"	0	1263	636249110	"r"	"17PFAL1"	-164.65135	54.31285	70	334	"PUSAN"	1	1
18	104	99	242	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.408097	53.791922	79	213	"DUTCH HARBOR AK"	1	1
18	104	99	242	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.408097	53.791922	79	213	"TACOMA WA"	1	1
18	104	99	242	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.408097	53.791922	79	213	"ANCHORAGE AK"	1	1
18	104	99	242	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.408097	53.791922	79	213	"TACOMA"	1	1
18	104	99	242	"2010-12-11 11:00:00"	0	1246	366070055	"r"	"17PAKU1"	-164.408097	53.791922	79	213	"ANCHORAGE"	1	1
12	92	82	0	"2010-12-11 11:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.55803	54.51138	70	177	"LONGVIEW WA.USA"	1	1
12	92	82	0	"2010-12-11 11:00:00"	0	1274	372000604	"r"	"17PBAL1"	-166.55803	54.51138	70	177	"KASHIMA, JAPAN"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.509083	54.451617	70	279	"SEATTLE"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.509083	54.451617	70	279	"PORTLAND"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.509083	54.451617	70	279	"VANCOUVER"	1	1
19	91	88	0	"2010-12-11 11:00:00"	0	1288	235036081	"r"	"17PBAL1"	-167.509083	54.451617	70	279	"PUSAN"	1	1
102	360	511	128	"2010-12-11 11:30:00"	0	6	367035611	"r"	"17PDUT1"	-166.54863	53.877218	0	0	"DUTCH HARBOR"	0	2
11	98	97	0	"2010-12-11 11:30:00"	0	1252	353940600	"r"	"17PFAL1"	-164.82134	54.317317	70	229	">JP KWS-CA PRR"	0	2
11	98	97	0	"2010-12-11 11:30:00"	0	1252	353940600	"r"	"17PFAL1"	-164.82134	54.317317	70	229	">CA PRR - CN BEI"	0	2
9	256	263	0	"2010-12-11 11:30:00"	0	1224	548677000	"r"	"17PBAL1"	-165.904898	54.448118	0	154	"ONAHAMA JAPAN"	0	2
17	102	98	9	"2010-12-11 11:30:00"	0	1246	366070055	"r"	"17PAKU1"	-164.172992	53.762555	79	213	"DUTCH HARBOR AK"	0	2
17	102	98	9	"2010-12-11 11:30:00"	0	1246	366070055	"r"	"17PAKU1"	-164.172992	53.762555	79	213	"TACOMA WA"	0	2
17	102	98	9	"2010-12-11 11:30:00"	0	1246	366070055	"r"	"17PAKU1"	-164.172992	53.762555	79	213	"ANCHORAGE AK"	0	2
17	102	98	9	"2010-12-11 11:30:00"	0	1246	366070055	"r"	"17PAKU1"	-164.172992	53.762555	79	213	"TACOMA"	0	2
17	102	98	9	"2010-12-11 11:30:00"	0	1246	366070055	"r"	"17PAKU1"	-164.172992	53.762555	79	213	"ANCHORAGE"	0	2
11	79	81	0	"2010-12-11 11:30:00"	0	1274	372000604	"r"	"17PBAL1"	-166.393782	54.51431	70	177	"LONGVIEW WA.USA"	0	2
11	79	81	0	"2010-12-11 11:30:00"	0	1274	372000604	"r"	"17PBAL1"	-166.393782	54.51431	70	177	"KASHIMA, JAPAN"	0	2
12	279	511	128	"2010-12-11 11:30:00"	0	1287	352000089	"r"	"17PFAL1"	-162.84818	54.148967	70	225	"SHANGHAI"	0	2
19	98	92	0	"2010-12-11 11:30:00"	0	1263	636249110	"r"	"17PFAL1"	-164.381567	54.290733	70	334	"VANCOUVER"	0	2
19	98	92	0	"2010-12-11 11:30:00"	0	1263	636249110	"r"	"17PFAL1"	-164.381567	54.290733	70	334	"SEATTLE"	0	2
19	98	92	0	"2010-12-11 11:30:00"	0	1263	636249110	"r"	"17PFAL1"	-164.381567	54.290733	70	334	"PUSAN"	0	2
18	89	88	0	"2010-12-11 11:30:00"	0	1288	235036081	"r"	"17PBAL1"	-167.2376	54.451183	70	279	"SEATTLE"	0	2
18	89	88	0	"2010-12-11 11:30:00"	0	1288	235036081	"r"	"17PBAL1"	-167.2376	54.451183	70	279	"PORTLAND"	0	2
18	89	88	0	"2010-12-11 11:30:00"	0	1288	235036081	"r"	"17PBAL1"	-167.2376	54.451183	70	279	"VANCOUVER"	0	2
18	89	88	0	"2010-12-11 11:30:00"	0	1288	235036081	"r"	"17PBAL1"	-167.2376	54.451183	70	279	"PUSAN"	0	2
11	96	94	0	"2010-12-11 11:30:00"	0	1250	240989000	"r"	"17PAKU1"	-165.021167	54.327243	70	229	"ROBERTS BANK"	0	2
11	96	94	0	"2010-12-11 11:30:00"	0	1250	240989000	"r"	"17PAKU1"	-165.021167	54.327243	70	229	"ROBERTS BANK/VICT.P"	0	2
11	96	94	0	"2010-12-11 11:30:00"	0	1250	240989000	"r"	"17PAKU1"	-165.021167	54.327243	70	229	"JINGTANG"	0	2
1	166	511	128	"2010-12-11 11:59:00"	15	924	368000127	"r"	"17PKIN1"	-162.320418	55.05415	30	33	NA	1	3
1	170	511	128	"2010-12-11 12:01:00"	15	924	368000127	"r"	"17PKIN1"	-162.320332	55.053953	30	33	NA	2	1
14	132	123	0	"2010-12-11 12:30:00"	0	1274	372000604	"r"	"17PBAL1"	-166.09935	54.473692	70	177	"LONGVIEW WA.USA"	0	2
14	132	123	0	"2010-12-11 12:30:00"	0	1274	372000604	"r"	"17PBAL1"	-166.09935	54.473692	70	177	"KASHIMA, JAPAN"	0	2
13	98	93	0	"2010-12-11 12:30:00"	0	1252	353940600	"r"	"17PFAL1"	-164.498832	54.287182	70	229	">JP KWS-CA PRR"	0	2
13	98	93	0	"2010-12-11 12:30:00"	0	1252	353940600	"r"	"17PFAL1"	-164.498832	54.287182	70	229	">CA PRR - CN BEI"	0	2
12	277	511	128	"2010-12-11 12:30:00"	0	1287	352000089	"r"	"17PFAL1"	-163.158498	54.175955	70	225	"SHANGHAI"	0	2
12	96	88	0	"2010-12-11 12:30:00"	0	1225	576000050	"r"	"17PFAL1"	-163.11875	54.155283	70	228	"TACOMA"	0	2
12	96	88	0	"2010-12-11 12:30:00"	0	1225	576000050	"r"	"17PFAL1"	-163.11875	54.155283	70	228	"KOBE"	0	2
9	263	274	127	"2010-12-11 12:30:00"	0	1224	548677000	"r"	"17PBAL1"	-166.14296	54.441947	0	154	"ONAHAMA JAPAN"	0	2
102	360	511	128	"2010-12-11 12:30:00"	0	6	367035611	"r"	"17PBAL1"	-166.548615	53.877193	0	0	"DUTCH HARBOR"	0	2
4	250	511	128	"2010-12-11 12:30:00"	15	924	368000127	"r"	"17PKIN1"	-162.324217	55.055105	30	33	NA	0	2
11	93	92	0	"2010-12-11 12:30:00"	0	1250	240989000	"r"	"17PFAL1"	-164.73224	54.305585	70	229	"ROBERTS BANK"	0	2
11	93	92	0	"2010-12-11 12:30:00"	0	1250	240989000	"r"	"17PFAL1"	-164.73224	54.305585	70	229	"ROBERTS BANK/VICT.P"	0	2
11	93	92	0	"2010-12-11 12:30:00"	0	1250	240989000	"r"	"17PFAL1"	-164.73224	54.305585	70	229	"JINGTANG"	0	2
13	98	92	0	"2010-12-11 12:30:00"	0	1252	353940600	"r"	"17PFAL1"	-164.494858	54.286832	70	229	">JP KWS-CA PRR"	0	2
13	98	92	0	"2010-12-11 12:30:00"	0	1252	353940600	"r"	"17PFAL1"	-164.494858	54.286832	70	229	">CA PRR - CN BEI"	0	2
1	60	40	0	"2010-12-11 12:30:00"	0	18	303000763	"r"	"17PBAL1"	-166.625195	53.918833	38	32	"SEATTLE"	0	2
18	92	92	0	"2010-12-11 12:30:00"	0	1288	235036081	"r"	"17PBAL1"	-166.732333	54.443883	70	279	"SEATTLE"	0	2
18	92	92	0	"2010-12-11 12:30:00"	0	1288	235036081	"r"	"17PBAL1"	-166.732333	54.443883	70	279	"PORTLAND"	0	2
18	92	92	0	"2010-12-11 12:30:00"	0	1288	235036081	"r"	"17PBAL1"	-166.732333	54.443883	70	279	"VANCOUVER"	0	2
18	92	92	0	"2010-12-11 12:30:00"	0	1288	235036081	"r"	"17PBAL1"	-166.732333	54.443883	70	279	"PUSAN"	0	2
13	103	97	0	"2010-12-11 13:00:00"	0	1250	240989000	"r"	"17PFAL1"	-164.559072	54.284643	70	229	"ROBERTS BANK"	1	1
13	103	97	0	"2010-12-11 13:00:00"	0	1250	240989000	"r"	"17PFAL1"	-164.559072	54.284643	70	229	"ROBERTS BANK/VICT.P"	1	1
13	103	97	0	"2010-12-11 13:00:00"	0	1250	240989000	"r"	"17PFAL1"	-164.559072	54.284643	70	229	"JINGTANG"	1	1
19	98	96	0	"2010-12-11 13:00:00"	0	1288	235036081	"r"	"17PBAL1"	-166.455767	54.431817	70	279	"SEATTLE"	1	1
19	98	96	0	"2010-12-11 13:00:00"	0	1288	235036081	"r"	"17PBAL1"	-166.455767	54.431817	70	279	"PORTLAND"	1	1
19	98	96	0	"2010-12-11 13:00:00"	0	1288	235036081	"r"	"17PBAL1"	-166.455767	54.431817	70	279	"VANCOUVER"	1	1
19	98	96	0	"2010-12-11 13:00:00"	0	1288	235036081	"r"	"17PBAL1"	-166.455767	54.431817	70	279	"PUSAN"	1	1
1	73	44	127	"2010-12-11 13:00:00"	0	18	303000763	"r"	"17PBAL1"	-166.625862	53.918945	38	32	"SEATTLE"	1	1
14	104	98	127	"2010-12-11 13:00:00"	0	1274	372000604	"r"	"17PAKU1"	-165.913322	54.42687	70	177	"LONGVIEW WA.USA"	1	1
14	104	98	127	"2010-12-11 13:00:00"	0	1274	372000604	"r"	"17PAKU1"	-165.913322	54.42687	70	177	"KASHIMA, JAPAN"	1	1
13	96	88	0	"2010-12-11 13:00:00"	0	1225	576000050	"r"	"17PFAL1"	-162.930883	54.142633	70	228	"TACOMA"	1	1
13	96	88	0	"2010-12-11 13:00:00"	0	1225	576000050	"r"	"17PFAL1"	-162.930883	54.142633	70	228	"KOBE"	1	1
20	105	104	0	"2010-12-11 13:00:00"	0	1263	636249110	"r"	"17PFAL1"	-163.5452	54.205467	70	334	"VANCOUVER"	1	1
20	105	104	0	"2010-12-11 13:00:00"	0	1263	636249110	"r"	"17PFAL1"	-163.5452	54.205467	70	334	"SEATTLE"	1	1
20	105	104	0	"2010-12-11 13:00:00"	0	1263	636249110	"r"	"17PFAL1"	-163.5452	54.205467	70	334	"PUSAN"	1	1
1	84	45	0	"2010-12-11 13:00:00"	0	18	303000763	"r"	"17PBAL1"	-166.625743	53.918958	38	32	"SEATTLE"	1	1
12	282	511	128	"2010-12-11 13:00:00"	0	1287	352000089	"r"	"17PFAL1"	-163.330032	54.193597	70	225	"SHANGHAI"	1	1
14	110	98	127	"2010-12-11 13:00:00"	0	1274	372000604	"r"	"17PAKU1"	-165.911435	54.426632	70	177	"LONGVIEW WA.USA"	1	1
14	110	98	127	"2010-12-11 13:00:00"	0	1274	372000604	"r"	"17PAKU1"	-165.911435	54.426632	70	177	"KASHIMA, JAPAN"	1	1
8	291	294	129	"2010-12-11 13:00:00"	0	1224	548677000	"r"	"17PBAL1"	-166.274588	54.446758	0	154	"ONAHAMA JAPAN"	1	1
19	98	96	0	"2010-12-11 13:00:00"	0	1288	235036081	"r"	"17MBAL1"	-166.45015	54.431333	70	279	"SEATTLE"	1	1
