"SOG"	"COG"	"Heading"	"ROT"	"BaseDateTime"	"Status"	"VoyageID"	"MMSI"	"ReceiverType"	"ReceiverID"	"coords.x1"	"coords.x2"	"VesselType"	"Length"	"Destination"	"min_timediff"	"interval"
19	90	95	0	"2011-12-10 06:30:00"	0	264	636174021	"r"	"17MBAL1"	-166.879783	54.4359	70	334	"PUSAN KOREA"	0	2
14	254	252	0	"2011-12-10 06:30:00"	0	248	235050670	"r"	"17MBAL1"	-167.218382	54.191585	70	200	"PUSAN"	0	2
18	278	277	0	"2011-12-10 06:30:00"	0	257	428200000	"r"	"17MAKU1"	-165.552233	54.385933	71	294	"VOSTOCHNYY"	0	2
1	3037	23	0	"2011-12-10 06:31:00"	0	38	367460205	"r"	"17MBAL1"	-166.511245	53.906317	NA	NA	NA	1	2
1	2981	23	0	"2011-12-10 06:57:59"	0	38	367460205	"r"	"17MBAL1"	-166.511147	53.906247	NA	NA	NA	1.01666666666667	3
2	9	325	0	"2011-12-10 07:00:00"	7	210	338650800	"r"	"17MBAL1"	-166.5855	53.845083	0	80	"HOME"	1	1
17	94	100	0	"2011-12-10 07:00:00"	0	262	636820089	"r"	"17MBAL1"	-165.972905	54.404115	72	299	"PRINCE RUPERT"	1	1
17	94	100	0	"2011-12-10 07:00:00"	0	262	636820089	"r"	"17MBAL1"	-165.972905	54.404115	72	299	"VANCOUVER"	1	1
17	94	100	0	"2011-12-10 07:00:00"	0	262	636820089	"r"	"17MBAL1"	-165.972905	54.404115	72	299	"SEATTLE"	1	1
17	94	100	0	"2011-12-10 07:00:00"	0	262	636820089	"r"	"17MBAL1"	-165.972905	54.404115	72	299	"YOKOHAMA"	1	1
2	268	228	0	"2011-12-10 07:00:00"	0	105	368000949	"r"	"17MAKU1"	-166.547217	54.09345	152	54	"DUTCH HARBOR. ALASK"	1	1
1	10	324	0	"2011-12-10 07:00:00"	7	210	338650800	"r"	"17MBAL1"	-166.5855	53.845117	0	80	"HOME"	1	1
16	260	258	0	"2011-12-10 07:00:00"	0	257	428200000	"r"	"17MBAL1"	-165.7896	54.406083	71	294	"VOSTOCHNYY"	1	1
13	255	252	0	"2011-12-10 07:00:00"	0	248	235050670	"r"	"17MBAL1"	-167.396128	54.164563	70	200	"PUSAN"	1	1
19	93	97	0	"2011-12-10 07:00:00"	0	264	636174021	"r"	"17MBAL1"	-166.600267	54.426317	70	334	"VANCOUVER CANADA"	1	1
19	93	97	0	"2011-12-10 07:00:00"	0	264	636174021	"r"	"17MBAL1"	-166.600267	54.426317	70	334	"SEATTLE"	1	1
19	93	97	0	"2011-12-10 07:00:00"	0	264	636174021	"r"	"17MBAL1"	-166.600267	54.426317	70	334	"PUSAN KOREA"	1	1
1	1106	511	0	"2011-12-10 07:26:59"	0	36	367760334	"r"	"17MKIN1"	-162.327448	55.059242	NA	NA	NA	2.01666666666667	2
1	3110	23	0	"2011-12-10 07:31:00"	0	38	367460205	"r"	"17MBAL1"	-166.51116	53.906325	NA	NA	NA	1	2
1	8	181	0	"2011-12-10 07:31:00"	7	228	338520000	"r"	"17MDUT1"	-166.57325	53.8616	1	65	"GO  FISH"	1	2
1	3595	511	0	"2011-12-10 07:57:00"	0	36	367760334	"r"	"17MKIN1"	-162.327305	55.059313	NA	NA	NA	3	3
20	96	97	0	"2011-12-10 07:58:59"	0	264	636174021	"r"	"17MBAL1"	-166.060917	54.41235	70	334	"VANCOUVER CANADA"	0.0166666666666657	3
20	96	97	0	"2011-12-10 07:58:59"	0	264	636174021	"r"	"17MBAL1"	-166.060917	54.41235	70	334	"SEATTLE"	0.0166666666666657	3
20	96	97	0	"2011-12-10 07:58:59"	0	264	636174021	"r"	"17MBAL1"	-166.060917	54.41235	70	334	"PUSAN KOREA"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"PRINCE RUPERT CANAD"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"PRINCE RUPERT CANADA"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"SEATTLE U.S.A"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"PORTLAND USA"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"VANCOUVER CANADA"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"SEATTLE USA"	0.0166666666666657	3
19	92	96	0	"2011-12-10 07:58:59"	0	270	357070088	"r"	"17MBAL1"	-167.922	54.449783	71	279	"PUSAN KOREA"	0.0166666666666657	3
2	249	217	0	"2011-12-10 07:58:59"	0	105	368000949	"r"	"17MBAL1"	-166.603717	54.082667	152	54	"DUTCH HARBOR. ALASK"	0.0166666666666657	3
17	258	253	0	"2011-12-10 07:58:59"	0	257	428200000	"r"	"17MBAL1"	-166.259633	54.345783	71	294	"VOSTOCHNYY"	0.0166666666666657	3
5	9	12	0	"2011-12-10 07:58:59"	0	246	367560800	"r"	"17MDUT1"	-166.530605	53.984668	30	0	"DUTCH HARBOR"	0.0166666666666657	3
13	280	280	0	"2011-12-10 07:58:59"	0	266	441040076	"r"	"17MFAL1"	-163.31125	54.193267	70	225	"BUSAN,KR"	0.0166666666666657	3
5	9	12	0	"2011-12-10 07:58:59"	0	246	367560800	"r"	"17MBAL1"	-166.530533	53.984917	30	0	"DUTCH HARBOR"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"KING COVE AK"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"COLD BAY AK"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"FALSE PASS AK"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"AKUTAN AK"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"DUTCH HARBOR AK"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"SEATTLE,WA"	0.0166666666666657	3
8	186	184	0	"2011-12-10 07:58:59"	0	109	368201090	"r"	"17MBAL1"	-166.556568	53.910293	0	72	"SEATTLE"	0.0166666666666657	3
17	103	108	0	"2011-12-10 07:58:59"	0	262	636820089	"r"	"17MAKU1"	-165.47807	54.39366	72	299	"PRINCE RUPERT"	0.0166666666666657	3
17	103	108	0	"2011-12-10 07:58:59"	0	262	636820089	"r"	"17MAKU1"	-165.47807	54.39366	72	299	"VANCOUVER"	0.0166666666666657	3
17	103	108	0	"2011-12-10 07:58:59"	0	262	636820089	"r"	"17MAKU1"	-165.47807	54.39366	72	299	"SEATTLE"	0.0166666666666657	3
17	103	108	0	"2011-12-10 07:58:59"	0	262	636820089	"r"	"17MAKU1"	-165.47807	54.39366	72	299	"YOKOHAMA"	0.0166666666666657	3
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"KING COVE AK"	1	1
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"COLD BAY AK"	1	1
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"FALSE PASS AK"	1	1
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"AKUTAN AK"	1	1
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"DUTCH HARBOR AK"	1	1
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"SEATTLE,WA"	1	1
8	186	184	0	"2011-12-10 08:00:00"	0	109	368201090	"r"	"17MDUT1"	-166.55665	53.909868	0	72	"SEATTLE"	1	1
5	12	14	0	"2011-12-10 08:00:00"	0	246	367560800	"r"	"17MAKU1"	-166.53034	53.98558	30	0	"DUTCH HARBOR"	1	1
20	95	97	0	"2011-12-10 08:00:00"	0	264	636174021	"r"	"17MBAL1"	-166.051583	54.411783	70	334	"VANCOUVER CANADA"	1	1
20	95	97	0	"2011-12-10 08:00:00"	0	264	636174021	"r"	"17MBAL1"	-166.051583	54.411783	70	334	"SEATTLE"	1	1
20	95	97	0	"2011-12-10 08:00:00"	0	264	636174021	"r"	"17MBAL1"	-166.051583	54.411783	70	334	"PUSAN KOREA"	1	1
17	104	108	0	"2011-12-10 08:00:00"	0	262	636820089	"r"	"17MAKU1"	-165.476637	54.39346	72	299	"PRINCE RUPERT"	1	1
17	104	108	0	"2011-12-10 08:00:00"	0	262	636820089	"r"	"17MAKU1"	-165.476637	54.39346	72	299	"VANCOUVER"	1	1
17	104	108	0	"2011-12-10 08:00:00"	0	262	636820089	"r"	"17MAKU1"	-165.476637	54.39346	72	299	"SEATTLE"	1	1
17	104	108	0	"2011-12-10 08:00:00"	0	262	636820089	"r"	"17MAKU1"	-165.476637	54.39346	72	299	"YOKOHAMA"	1	1
2	255	223	0	"2011-12-10 08:00:00"	0	105	368000949	"r"	"17MBAL1"	-166.604733	54.082467	152	54	"DUTCH HARBOR. ALASK"	1	1
1	20	511	128	"2011-12-10 08:00:00"	0	5	367070013	"r"	"17MDUT1"	-166.551682	53.878638	0	50	"UNISEA"	1	1
17	258	253	0	"2011-12-10 08:00:00"	0	257	428200000	"r"	"17MBAL1"	-166.267617	54.344817	71	294	"VOSTOCHNYY"	1	1
2	254	215	129	"2011-12-10 08:00:00"	0	105	368000949	"r"	"17MAKU1"	-166.605083	54.082417	152	54	"DUTCH HARBOR. ALASK"	1	1
1	3099	23	0	"2011-12-10 08:01:00"	0	38	367460205	"r"	"17MBAL1"	-166.511205	53.906275	NA	NA	NA	2	1
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"PRINCE RUPERT CANAD"	0	2
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"PRINCE RUPERT CANADA"	0	2
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"SEATTLE U.S.A"	0	2
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"PORTLAND USA"	0	2
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"VANCOUVER CANADA"	0	2
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"SEATTLE USA"	0	2
19	93	95	0	"2011-12-10 08:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.638733	54.443467	71	279	"PUSAN KOREA"	0	2
17	67	64	0	"2011-12-10 08:30:00"	0	271	310000118	"r"	"17MBAL1"	-167.571135	53.891438	70	151	"DUTCH_HARBOR,AL.USA"	0	2
17	67	64	0	"2011-12-10 08:30:00"	0	271	310000118	"r"	"17MBAL1"	-167.571135	53.891438	70	151	"BUSAN,SOUTH_KOREA"	0	2
20	93	98	0	"2011-12-10 08:30:00"	0	264	636174021	"r"	"17MBAL1"	-165.77085	54.400917	70	334	"VANCOUVER CANADA"	0	2
20	93	98	0	"2011-12-10 08:30:00"	0	264	636174021	"r"	"17MBAL1"	-165.77085	54.400917	70	334	"SEATTLE"	0	2
20	93	98	0	"2011-12-10 08:30:00"	0	264	636174021	"r"	"17MBAL1"	-165.77085	54.400917	70	334	"PUSAN KOREA"	0	2
12	253	246	0	"2011-12-10 08:30:00"	0	248	235050670	"r"	"17MDUT1"	-167.891952	54.082358	70	200	"PUSAN"	0	2
17	103	110	0	"2011-12-10 08:30:00"	0	262	636820089	"r"	"17MAKU1"	-165.237773	54.36505	72	299	"PRINCE RUPERT"	0	2
17	103	110	0	"2011-12-10 08:30:00"	0	262	636820089	"r"	"17MAKU1"	-165.237773	54.36505	72	299	"VANCOUVER"	0	2
17	103	110	0	"2011-12-10 08:30:00"	0	262	636820089	"r"	"17MAKU1"	-165.237773	54.36505	72	299	"SEATTLE"	0	2
17	103	110	0	"2011-12-10 08:30:00"	0	262	636820089	"r"	"17MAKU1"	-165.237773	54.36505	72	299	"YOKOHAMA"	0	2
6	205	511	128	"2011-12-10 08:30:00"	15	143	368000127	"r"	"17MKIN1"	-162.325503	55.054052	30	33	NA	0	2
17	257	254	0	"2011-12-10 08:30:00"	0	257	428200000	"r"	"17MBAL1"	-166.51355	54.31255	71	294	"VOSTOCHNYY"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"KING COVE AK"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"COLD BAY AK"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"FALSE PASS AK"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"AKUTAN AK"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"DUTCH HARBOR AK"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"SEATTLE,WA"	0	2
2	171	177	0	"2011-12-10 08:30:00"	0	109	368201090	"r"	"17MBAL1"	-166.58777	53.84967	0	72	"SEATTLE"	0	2
2	3098	24	0	"2011-12-10 09:01:00"	0	38	367460205	"r"	"17MBAL1"	-166.511157	53.906295	NA	NA	NA	2	1
18	61	59	0	"2011-12-10 09:30:00"	0	271	310000118	"r"	"17MAKU1"	-167.14647	54.035302	70	151	"DUTCH_HARBOR,AL.USA"	0	2
18	61	59	0	"2011-12-10 09:30:00"	0	271	310000118	"r"	"17MAKU1"	-167.14647	54.035302	70	151	"BUSAN,SOUTH_KOREA"	0	2
12	247	243	0	"2011-12-10 09:30:00"	0	265	371070040	"r"	"17MBAL1"	-164.7585	53.417867	70	189	"INCHON"	0	2
18	98	102	0	"2011-12-10 09:30:00"	0	264	636174021	"r"	"17MBAL1"	-165.227167	54.358833	70	334	"VANCOUVER CANADA"	0	2
18	98	102	0	"2011-12-10 09:30:00"	0	264	636174021	"r"	"17MBAL1"	-165.227167	54.358833	70	334	"SEATTLE"	0	2
18	98	102	0	"2011-12-10 09:30:00"	0	264	636174021	"r"	"17MBAL1"	-165.227167	54.358833	70	334	"PUSAN KOREA"	0	2
18	75	80	127	"2011-12-10 09:30:00"	0	272	636024290	"r"	"17MBAL1"	-167.766183	54.206285	70	239	"LONG BEACH CA USA"	0	2
18	75	80	127	"2011-12-10 09:30:00"	0	272	636024290	"r"	"17MBAL1"	-167.766183	54.206285	70	239	"OAKLAND CAL. USA"	0	2
18	75	80	127	"2011-12-10 09:30:00"	0	272	636024290	"r"	"17MBAL1"	-167.766183	54.206285	70	239	"HONG KONG"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"PRINCE RUPERT CANAD"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"PRINCE RUPERT CANADA"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"SEATTLE U.S.A"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"PORTLAND USA"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"VANCOUVER CANADA"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"SEATTLE USA"	0	2
20	91	94	0	"2011-12-10 09:30:00"	0	270	357070088	"r"	"17MBAL1"	-167.11985	54.428033	71	279	"PUSAN KOREA"	0	2
17	257	256	0	"2011-12-10 09:30:00"	0	257	428200000	"r"	"17MBAL1"	-166.9944	54.255033	71	294	"VOSTOCHNYY"	0	2
10	195	194	0	"2011-12-10 09:30:00"	0	246	367560800	"r"	"17MDUT1"	-166.553955	53.920807	30	0	"DUTCH HARBOR"	0	2
1	3036	23	0	"2011-12-10 09:31:00"	0	38	367460205	"r"	"17MBAL1"	-166.511182	53.906305	NA	NA	NA	1	2
1	3134	24	0	"2011-12-10 09:57:59"	0	38	367460205	"r"	"17MBAL1"	-166.511112	53.906313	NA	NA	NA	1.01666666666667	3
1	154	169	127	"2011-12-10 10:00:00"	0	105	368000949	"r"	"17MBAL1"	-166.387233	54.122733	152	54	"DUTCH HARBOR. ALASK"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"PRINCE RUPERT CANAD"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"PRINCE RUPERT CANADA"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"SEATTLE U.S.A"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"PORTLAND USA"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"VANCOUVER CANADA"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"SEATTLE USA"	1	1
19	91	97	0	"2011-12-10 10:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.854583	54.4267	71	279	"PUSAN KOREA"	1	1
18	87	92	0	"2011-12-10 10:00:00"	0	271	310000118	"r"	"17MBAL1"	-166.912375	54.066825	70	151	"DUTCH_HARBOR,AL.USA"	1	1
18	87	92	0	"2011-12-10 10:00:00"	0	271	310000118	"r"	"17MBAL1"	-166.912375	54.066825	70	151	"BUSAN,SOUTH_KOREA"	1	1
3	150	161	0	"2011-12-10 10:00:00"	0	246	367560800	"r"	"17MBAL1"	-166.583888	53.847197	30	0	"DUTCH HARBOR"	1	1
16	98	103	0	"2011-12-10 10:00:00"	0	262	636820089	"r"	"17MFAL1"	-164.576852	54.296613	72	299	"PRINCE RUPERT"	1	1
16	98	103	0	"2011-12-10 10:00:00"	0	262	636820089	"r"	"17MFAL1"	-164.576852	54.296613	72	299	"VANCOUVER"	1	1
16	98	103	0	"2011-12-10 10:00:00"	0	262	636820089	"r"	"17MFAL1"	-164.576852	54.296613	72	299	"SEATTLE"	1	1
16	98	103	0	"2011-12-10 10:00:00"	0	262	636820089	"r"	"17MFAL1"	-164.576852	54.296613	72	299	"YOKOHAMA"	1	1
1	164	169	0	"2011-12-10 10:00:00"	0	105	368000949	"r"	"17MBAL1"	-166.387217	54.1227	152	54	"DUTCH HARBOR. ALASK"	1	1
18	76	79	0	"2011-12-10 10:00:00"	0	272	636024290	"r"	"17MBAL1"	-167.516563	54.242533	70	239	"LONG BEACH CA USA"	1	1
18	76	79	0	"2011-12-10 10:00:00"	0	272	636024290	"r"	"17MBAL1"	-167.516563	54.242533	70	239	"OAKLAND CAL. USA"	1	1
18	76	79	0	"2011-12-10 10:00:00"	0	272	636024290	"r"	"17MBAL1"	-167.516563	54.242533	70	239	"HONG KONG"	1	1
3	147	167	127	"2011-12-10 10:00:00"	0	246	367560800	"r"	"17MDUT1"	-166.58338	53.846782	30	0	"DUTCH HARBOR"	1	1
11	244	243	0	"2011-12-10 10:00:00"	0	265	371070040	"r"	"17MAKU1"	-164.904483	53.382267	70	189	"INCHON"	1	1
1	2867	22	0	"2011-12-10 10:31:00"	0	38	367460205	"r"	"17MBAL1"	-166.511197	53.906328	NA	NA	NA	1	2
3	132	511	128	"2011-12-10 10:58:59"	0	2	367314000	"r"	"17MDUT1"	-166.540667	53.880833	52	34	"EVERETT"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"PRINCE RUPERT CANAD"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"PRINCE RUPERT CANADA"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"SEATTLE U.S.A"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"PORTLAND USA"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"VANCOUVER CANADA"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"SEATTLE USA"	0.0166666666666657	3
20	91	95	0	"2011-12-10 10:58:59"	0	270	357070088	"r"	"17MBAL1"	-166.307733	54.413	71	279	"PUSAN KOREA"	0.0166666666666657	3
1	34	167	0	"2011-12-10 10:58:59"	7	228	338520000	"r"	"17MBAL1"	-166.574	53.861633	1	65	"GO  FISH"	0.0166666666666657	3
15	155	153	0	"2011-12-10 10:58:59"	0	271	310000118	"r"	"17MAKU1"	-166.524065	53.99834	70	151	"DUTCH_HARBOR,AL.USA"	0.0166666666666657	3
15	155	153	0	"2011-12-10 10:58:59"	0	271	310000118	"r"	"17MAKU1"	-166.524065	53.99834	70	151	"BUSAN,SOUTH_KOREA"	0.0166666666666657	3
2	246	222	0	"2011-12-10 10:58:59"	0	105	368000949	"r"	"17MBAL1"	-166.4137	54.0924	152	54	"DUTCH HARBOR. ALASK"	0.0166666666666657	3
17	75	80	0	"2011-12-10 10:58:59"	0	272	636024290	"r"	"17MBAL1"	-167.026448	54.312997	70	239	"LONG BEACH CA USA"	0.0166666666666657	3
17	75	80	0	"2011-12-10 10:58:59"	0	272	636024290	"r"	"17MBAL1"	-167.026448	54.312997	70	239	"OAKLAND CAL. USA"	0.0166666666666657	3
17	75	80	0	"2011-12-10 10:58:59"	0	272	636024290	"r"	"17MBAL1"	-167.026448	54.312997	70	239	"HONG KONG"	0.0166666666666657	3
6	308	301	0	"2011-12-10 10:58:59"	0	138	366507068	"r"	"17MBAL1"	-166.592433	53.891067	30	70	"DUTCH"	0.0166666666666657	3
17	108	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.117843	54.24694	72	299	"PRINCE RUPERT"	0.0166666666666657	3
17	108	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.117843	54.24694	72	299	"VANCOUVER"	0.0166666666666657	3
17	108	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.117843	54.24694	72	299	"SEATTLE"	0.0166666666666657	3
17	108	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.117843	54.24694	72	299	"YOKOHAMA"	0.0166666666666657	3
2	246	222	0	"2011-12-10 10:58:59"	0	105	368000949	"r"	"17MBAL1"	-166.4139	54.092333	152	54	"DUTCH HARBOR. ALASK"	0.0166666666666657	3
16	255	253	0	"2011-12-10 10:58:59"	0	257	428200000	"r"	"17MBAL1"	-167.68785	54.177683	71	294	"VOSTOCHNYY"	0.0166666666666657	3
6	309	307	127	"2011-12-10 10:58:59"	0	138	366507068	"r"	"17MBAL1"	-166.59345	53.89155	30	70	"DUTCH"	0.0166666666666657	3
6	311	311	127	"2011-12-10 10:58:59"	0	138	366507068	"r"	"17MDUT1"	-166.59365	53.89165	30	70	"DUTCH"	0.0166666666666657	3
17	107	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.113395	54.246123	72	299	"PRINCE RUPERT"	0.0166666666666657	3
17	107	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.113395	54.246123	72	299	"VANCOUVER"	0.0166666666666657	3
17	107	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.113395	54.246123	72	299	"SEATTLE"	0.0166666666666657	3
17	107	112	0	"2011-12-10 10:58:59"	0	262	636820089	"r"	"17MFAL1"	-164.113395	54.246123	72	299	"YOKOHAMA"	0.0166666666666657	3
16	255	253	0	"2011-12-10 10:58:59"	0	257	428200000	"r"	"17MBAL1"	-167.689367	54.17745	71	294	"VOSTOCHNYY"	0.0166666666666657	3
1	8	168	0	"2011-12-10 10:58:59"	7	228	338520000	"r"	"17MBAL1"	-166.574083	53.861683	1	65	"GO  FISH"	0.0166666666666657	3
14	155	153	0	"2011-12-10 10:58:59"	0	271	310000118	"r"	"17MDUT1"	-166.52183	53.995347	70	151	"DUTCH_HARBOR,AL.USA"	0.0166666666666657	3
14	155	153	0	"2011-12-10 10:58:59"	0	271	310000118	"r"	"17MDUT1"	-166.52183	53.995347	70	151	"BUSAN,SOUTH_KOREA"	0.0166666666666657	3
19	91	93	251	"2011-12-10 10:58:59"	0	273	370804000	"r"	"17MBAL1"	-167.557945	54.430628	70	304	"LOSANGELES"	0.0166666666666657	3
19	91	93	251	"2011-12-10 10:58:59"	0	273	370804000	"r"	"17MBAL1"	-167.557945	54.430628	70	304	"OAKLAND"	0.0166666666666657	3
19	91	93	251	"2011-12-10 10:58:59"	0	273	370804000	"r"	"17MBAL1"	-167.557945	54.430628	70	304	"JPTYO"	0.0166666666666657	3
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"PRINCE RUPERT CANAD"	1	1
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"PRINCE RUPERT CANADA"	1	1
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"SEATTLE U.S.A"	1	1
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"PORTLAND USA"	1	1
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"VANCOUVER CANADA"	1	1
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"SEATTLE USA"	1	1
20	90	94	0	"2011-12-10 11:00:00"	0	270	357070088	"r"	"17MBAL1"	-166.2995	54.412917	71	279	"PUSAN KOREA"	1	1
5	147	511	128	"2011-12-10 11:00:00"	0	2	367314000	"r"	"17MDUT1"	-166.5395	53.879833	52	34	"EVERETT"	1	1
